source,target,weight
420,673,5.6698
420,1087,4.868
420,720,4.7958
420,435,4.5201
420,568,3.899
420,585,3.7285
420,474,3.5314
420,834,3.5131
420,1298,3.3995
420,619,3.3493
420,754,3.3024
420,630,3.149
1202,1210,1.2737
896,1240,2.9752
896,1011,1.8245
896,909,1.7076
407,1055,3.7692
407,561,2.9368
407,433,2.7966
407,466,2.4636
407,1039,2.3701
407,497,2.3673
407,1259,2.2619
407,1023,2.0594
407,447,2.0449
407,816,1.8255
407,652,1.749
407,753,1.7271
407,1122,1.7241
407,841,1.6059
407,578,1.5732
407,542,1.5248
407,520,1.4751
578,664,5.9956
578,746,5.6729
578,769,3.8755
578,984,3.375
578,1117,3.1
578,835,2.7515
578,610,2.5095
578,845,2.4919
578,827,2.4848
578,997,2.4774
578,687,2.4628
31,98,22.1723
31,150,21.7066
31,859,21.0017
31,56,20.8914
31,656,17.1768
31,629,14.157
31,242,13.0182
31,470,10.6349
31,71,9.6676
31,375,9.1979
31,84,8.8241
31,302,8.7872
31,315,8.6665
31,679,8.6355
31,588,8.4831
31,1051,8.3825
31,274,8.3374
31,1300,8.2576
31,858,8.238
31,997,7.9201
31,81,7.7643
31,535,7.5649
31,880,7.487
31,463,7.2411
31,624,7.2292
31,528,6.9527
31,205,6.9234
31,161,6.9096
31,401,6.8758
31,441,6.8092
31,391,6.7598
31,820,6.7234
31,116,6.6663
31,671,6.44
31,177,6.379
31,279,6.3381
31,362,6.3009
31,329,6.091
31,333,6.0854
31,466,5.9062
31,435,5.8573
31,572,5.8506
31,417,5.7949
31,361,5.7823
31,151,5.7371
31,119,5.6835
31,557,5.649
999,1305,2.5612
999,1165,2.3544
999,1177,2.2873
211,574,16.2581
211,295,12.9575
211,799,11.299
211,328,7.6383
211,355,6.493
211,677,4.7512
211,692,3.3782
211,281,2.9999
211,353,2.6661
211,984,2.5814
211,1066,2.5401
211,550,2.4499
211,644,2.2942
211,1361,2.1908
211,1028,2.1665
211,384,2.0697
211,934,1.994
211,1019,1.8567
211,493,1.7232
211,447,1.6371
211,661,1.6227
211,433,1.6221
211,599,1.5515
211,301,1.4513
211,468,1.4228
211,836,1.3325
211,519,1.3181
211,1031,1.3068
211,620,1.2927
211,375,1.2411
211,508,1.2327
211,335,1.2235
211,744,1.2109
211,482,1.1594
211,826,1.1447
211,904,1.0955
211,1082,1.0769
211,1258,1.0065
211,435,0.9981
1317,1329,1.6375
157,953,10.8967
157,460,6.8044
157,214,6.4684
157,463,6.173
157,1093,6.0492
157,354,5.6476
157,216,5.3611
157,185,5.2554
157,755,5.1886
157,218,5.1589
157,1055,4.9667
157,1374,4.6444
157,1348,4.6296
157,319,4.4802
157,374,4.457
157,1181,4.2256
157,267,4.1472
157,338,4.1407
157,228,3.8281
157,315,3.8098
157,209,3.7798
157,287,3.7736
157,210,3.717
157,229,3.7148
157,231,3.7085
157,876,3.6282
157,160,3.5799
157,1144,3.5727
157,274,3.5654
157,225,3.5453
157,1173,3.4962
157,242,3.421
157,1256,3.3792
157,1165,3.3786
157,683,3.2738
687,793,6.7052
687,1017,3.5401
687,813,2.7524
687,902,2.6867
687,776,2.561
687,973,2.3484
687,831,2.2514
687,1179,2.2215
1210,1340,2.8671
1210,1268,2.3248
300,661,20.3671
300,309,18.1558
300,634,14.8383
300,588,14.2176
300,420,14.1562
300,435,12.1225
300,524,9.5387
300,834,7.6116
300,1298,4.768
300,619,4.5463
300,1150,4.4776
300,673,4.3533
300,440,4.1254
300,375,4.1024
300,491,3.9819
300,590,3.9132
300,722,3.8861
300,1170,3.8192
300,977,3.8029
300,374,3.7818
300,350,3.6798
300,1030,3.6009
300,600,3.5853
300,463,3.528
300,1186,3.3936
300,671,3.2192
300,842,3.1192
300,467,2.9901
300,633,2.8628
300,499,2.8525
300,679,2.752
300,868,2.7193
300,1087,2.5669
613,828,15.9083
613,958,11.2968
613,732,10.1108
613,1115,7.9415
613,1071,7.6867
613,724,7.0648
613,735,5.6006
613,1039,5.5819
613,699,5.1662
613,723,5.114
613,769,5.0927
613,856,4.65
613,892,4.5114
613,1133,4.1808
613,796,4.1708
613,635,3.5694
613,895,3.4709
627,702,4.1348
627,860,2.9018
627,637,2.874
627,633,2.6202
627,903,2.5026
627,894,2.4402
627,1235,2.1714
627,672,2.166
627,896,2.0677
627,647,2.0376
627,695,1.9201
627,792,1.9178
933,1158,2.2962
933,1327,2.0977
933,1178,2.0549
933,1134,1.9158
933,1258,1.8796
964,1276,2.111
964,1132,1.9211
964,1129,1.7229
964,1266,1.6001
228,274,18.2206
228,661,17.8492
228,524,14.9151
228,309,10.9897
228,420,10.3701
228,375,10.0579
228,435,9.7134
228,634,9.4429
228,315,8.7854
228,834,8.2307
228,300,7.9328
228,463,7.6844
228,673,7.2083
228,343,7.1377
228,530,7.1268
228,427,6.7092
228,638,6.1878
228,339,5.5976
228,1374,5.3512
228,1150,5.2899
228,352,5.2273
228,1292,5.1302
228,1256,5.1042
228,982,4.9606
228,277,4.7061
228,742,4.5524
228,340,4.5155
228,378,4.4674
228,671,4.3187
228,768,4.199
228,374,4.0678
228,741,3.9958
228,722,3.9874
228,1377,3.9114
184,355,25.1334
184,837,9.3066
184,493,9.2926
184,328,6.2014
184,295,5.2927
184,544,4.7062
184,709,4.4995
184,513,4.4053
184,223,4.0316
184,226,3.659
184,495,3.5764
184,345,3.5639
184,1012,3.3958
184,1325,3.2773
184,579,3.2479
184,542,2.9192
184,1031,2.8965
184,636,2.8733
184,969,2.7143
184,224,2.714
184,1046,2.6756
184,1361,2.6211
184,602,2.6039
184,1153,2.5866
184,606,2.4318
184,428,2.41
184,271,2.2725
184,310,2.1723
184,772,2.1364
184,339,2.1255
184,797,2.1218
184,211,2.0992
184,195,2.0957
184,351,2.0582
184,1130,2.0194
1254,1288,1.675
1254,1309,1.6287
571,820,10.3232
571,729,5.8533
571,975,3.0848
571,1381,2.936
571,830,2.6847
571,687,2.185
571,675,2.1783
571,889,2.1114
571,1211,1.932
571,974,1.9074
571,1159,1.8818
571,979,1.8395
571,736,1.752
571,1171,1.7039
571,801,1.6626
571,1274,1.6193
571,705,1.606
235,279,15.4982
235,612,14.3016
235,365,7.812
235,850,6.9224
235,840,6.4616
235,485,6.2052
235,988,6.138
235,348,5.9669
235,327,5.4677
235,827,5.3611
235,238,4.4794
235,484,4.2031
235,1240,4.1345
235,1059,4.0942
235,394,4.0367
235,440,3.8953
235,886,3.8227
235,578,3.6592
235,323,3.631
235,553,3.3703
235,879,3.3684
235,577,3.3151
235,267,3.2648
235,409,3.2536
235,769,3.2392
235,282,3.185
235,676,3.134
235,341,3.1059
1100,1264,3.7505
1100,1294,1.6308
1100,1283,1.5674
1100,1248,1.5444
1100,1317,1.5295
1131,1250,2.6928
1131,1299,2.2965
1131,1221,2.2044
1234,1310,1.5942
972,1061,3.5895
972,1150,3.5805
972,1006,3.391
972,1087,2.7928
1238,1352,3.2877
886,930,3.9055
886,954,2.3997
1147,1352,2.3689
279,769,14.8545
279,510,13.4056
279,1225,7.7976
279,840,6.7051
279,447,6.3074
279,394,6.2379
279,703,6.0547
279,978,6.0219
279,612,5.996
279,988,5.3637
279,365,5.3357
279,902,5.1434
279,1019,5.0798
279,553,4.99
279,314,4.7225
279,290,4.4691
279,879,4.3916
279,722,4.1782
279,803,3.9612
279,506,3.7754
279,866,3.7174
279,1013,3.7117
279,900,3.6004
279,401,3.5048
279,287,3.4807
279,780,3.4276
279,446,3.4249
279,1091,3.3918
239,323,10.2559
239,297,10.0291
239,258,9.1898
239,781,8.2481
239,371,6.958
239,298,6.7541
239,496,6.5089
239,756,6.2038
239,1021,5.3953
239,275,5.2837
239,1048,5.2816
239,291,4.6455
239,1152,4.4103
239,837,4.3775
239,1081,4.2833
239,484,4.2176
239,1284,3.9972
239,477,3.8268
239,240,3.7257
239,252,3.6967
239,359,3.6234
239,1371,3.5332
239,853,3.5253
239,260,3.4444
239,746,3.3901
239,732,3.3499
239,503,3.3139
239,548,3.3136
837,1031,9.2629
837,1074,3.476
837,1171,2.9916
837,943,2.5122
837,1321,2.3836
837,914,2.1492
837,997,2.0888
837,910,2.0159
682,956,3.0407
682,737,2.4226
682,1346,2.3852
682,686,2.2418
682,732,2.0944
682,1117,2.0188
1172,1220,1.8058
1172,1184,1.4615
450,835,13.1481
450,554,6.7448
450,858,4.267
450,570,4.2534
450,529,3.69
450,539,3.6143
450,577,3.0175
450,567,2.9275
450,846,2.8138
450,1200,2.7018
450,1139,2.5576
450,828,2.4293
450,644,2.3067
450,1115,2.2976
450,673,2.0502
450,783,2.021
450,509,1.9531
450,1005,1.9167
450,956,1.8362
450,792,1.7487
949,1050,3.7575
949,1144,3.5336
949,1174,3.1687
949,1054,3.1671
949,1052,2.1099
949,975,1.9982
949,1038,1.9764
949,1124,1.9116
949,1346,1.8566
546,565,3.8248
546,825,3.5642
546,653,3.4853
546,840,3.4238
546,1011,3.045
546,970,2.9012
546,750,2.8795
869,1015,2.7964
869,1100,2.0571
869,1081,1.8564
869,956,1.6389
456,792,8.9246
456,793,8.0797
456,756,6.0234
456,1022,5.4163
456,531,4.8723
456,539,4.8691
456,735,4.6886
456,1020,4.6525
456,1235,4.4907
456,526,4.4804
456,956,4.2573
456,810,4.2556
456,473,4.1293
456,658,4.073
456,673,3.923
456,1158,3.9059
456,987,3.8917
456,619,3.6455
456,1226,3.5964
176,664,18.0687
176,732,14.1848
176,562,11.8572
176,189,11.8427
176,221,10.6901
176,385,10.4029
176,270,9.6039
176,1133,9.1338
176,766,9.0799
176,581,8.809
176,397,8.7833
176,956,8.6981
176,828,8.4779
176,227,8.0217
176,682,7.9317
176,188,7.6317
176,206,7.6217
176,496,6.9888
176,207,6.7847
176,806,6.7796
176,965,6.6379
176,565,6.6226
176,275,6.3064
176,297,6.1244
176,314,5.4733
176,831,5.3318
176,516,5.2865
176,578,5.2836
176,997,5.2161
176,259,5.2039
176,818,5.1288
176,298,5.1231
176,554,4.9623
176,1348,4.95
176,371,4.7554
176,291,4.7183
647,669,8.2992
647,956,5.7397
647,737,5.6365
647,822,4.1355
647,867,3.6769
647,1024,3.503
647,893,3.487
647,1168,3.3877
647,783,3.2513
647,746,3.1331
647,750,2.9511
647,828,2.851
647,790,2.6881
129,392,16.3762
129,651,8.9655
129,271,7.6363
129,843,7.0871
129,1050,6.9319
129,269,6.4786
129,454,6.2583
129,361,6.1958
129,257,6.1087
129,210,5.297
129,296,5.2324
129,1040,5.2155
129,171,5.1049
129,491,5.0657
129,738,5.0207
129,268,4.9881
129,487,4.8242
129,249,4.8209
129,337,4.8059
129,157,4.7537
129,252,4.7429
129,312,4.6348
129,342,4.5119
129,197,4.4392
129,463,4.4219
129,538,4.3868
129,367,4.3
129,722,4.2881
129,218,4.2239
129,143,4.1634
129,214,4.1059
129,437,4.0754
283,1251,5.8697
283,1170,4.1153
283,367,3.5949
283,1181,3.294
283,448,3.2062
283,697,3.2021
283,386,3.1956
283,1328,3.1708
283,608,3.0587
283,310,3.0349
283,590,2.9343
283,495,2.9171
283,457,2.8158
283,533,2.7962
283,503,2.6884
283,397,2.6659
283,322,2.6501
283,876,2.6378
283,816,2.5362
283,499,2.5348
283,634,2.5247
283,1130,2.5074
283,339,2.3669
283,564,2.3016
911,1116,4.2972
911,1218,2.0311
911,1129,1.8393
889,975,4.3337
889,906,2.3386
889,1211,2.1613
889,1136,1.8274
889,1225,1.8115
889,1020,1.7545
1022,1190,4.4492
1022,1269,2.7651
1022,1175,2.5836
1022,1052,2.1556
1022,1196,1.8952
404,828,15.6837
404,958,14.9802
404,613,11.7864
404,749,7.9109
404,553,7.5706
404,732,7.4573
404,1115,6.5327
404,557,6.4511
404,572,6.2794
404,497,5.7433
404,909,5.5038
404,1250,5.4691
404,545,5.433
404,580,5.4146
404,626,5.347
404,515,5.152
404,496,5.1394
404,428,4.2611
404,466,4.1895
404,839,4.1656
404,405,4.1631
404,474,4.0516
404,1057,3.976
404,485,3.9045
404,442,3.857
404,548,3.6905
491,528,9.2071
491,591,5.8779
491,731,5.608
491,500,5.561
491,671,4.6142
491,655,4.3564
491,641,4.1052
491,1076,3.7182
491,1250,3.6644
491,1255,3.6249
879,1337,3.904
879,885,2.8962
879,903,2.0828
879,1205,1.8371
879,1317,1.7316
879,1233,1.6599
879,1173,1.6305
941,1167,1.722
941,1099,1.7204
890,934,4.5968
890,965,3.7367
890,903,2.1891
1308,1337,2.4298
1080,1345,1.5906
661,673,12.6754
661,834,6.7384
661,1150,6.2275
661,1298,6.1994
661,722,5.6468
661,948,4.5129
661,707,4.1261
661,832,3.3945
661,1170,3.2352
661,741,3.0758
661,1184,3.0226
661,982,2.887
849,954,2.7864
849,854,2.0496
849,863,1.8103
350,670,12.7807
350,1018,12.2102
350,610,10.6899
350,611,9.0407
350,1008,8.6243
350,846,8.4325
350,436,7.0214
350,408,6.5591
350,557,6.0356
350,419,5.9688
350,950,5.9403
350,401,5.5287
350,581,4.9821
350,710,4.9619
350,446,4.9075
350,1178,4.8774
350,1213,4.8678
350,810,4.2613
350,451,4.0833
350,826,3.9074
350,946,3.88
350,696,3.6378
350,400,3.6302
350,669,3.4223
350,386,3.3844
920,1354,2.7634
920,1117,2.1585
920,1063,1.5973
242,274,19.3577
242,441,17.9798
242,470,14.4003
242,315,14.2605
242,1087,10.2926
242,1218,9.6787
242,736,8.1357
242,753,7.9651
242,728,7.7443
242,375,7.6696
242,285,7.4464
242,1060,7.4084
242,588,7.0479
242,1261,6.9597
242,443,6.9547
242,717,6.708
242,1354,6.6403
242,354,6.5494
242,911,6.205
242,1302,6.1054
242,1053,5.9755
242,268,5.9447
242,642,5.917
242,463,5.5825
242,243,5.5416
242,302,5.4933
242,1336,5.2048
242,459,5.1993
242,641,5.1788
242,338,5.1047
242,920,4.9928
242,417,4.955
561,892,6.4385
561,769,5.5227
561,1071,4.8697
561,1115,4.6756
561,782,4.0179
561,886,3.7885
561,613,3.4274
561,900,3.3871
561,1139,3.3651
561,780,3.243
561,957,2.6178
561,1024,2.5788
561,1234,2.5682
1338,1380,1.8543
503,545,19.4714
503,837,10.5338
503,1158,7.6821
503,724,5.0523
503,690,4.3605
503,979,3.9398
503,732,3.7456
503,543,3.3183
503,1074,3.3087
503,662,3.3062
503,634,3.2749
503,723,3.2047
503,624,3.1879
503,727,3.0511
503,1182,2.8962
503,914,2.8124
503,604,2.7858
503,584,2.7416
503,572,2.5397
503,790,2.5086
503,601,2.4746
1248,1289,3.1529
1248,1339,2.2503
736,753,5.2406
736,765,4.8584
736,997,4.6784
736,838,4.656
736,1114,4.5255
736,818,4.5166
736,1016,4.3761
736,1338,4.1022
736,820,4.0054
736,1030,3.6449
736,795,3.577
736,979,3.3339
736,1142,3.22
1030,1189,5.8353
1030,1173,3.9745
1030,1087,3.2461
1030,1338,3.0294
1030,1135,2.6229
545,724,8.5167
545,613,5.3437
545,904,5.1944
545,828,4.8888
545,601,4.3626
545,825,4.0678
545,690,3.8062
545,757,3.7947
545,1039,3.6335
545,976,3.5673
545,723,3.4837
545,979,3.3569
545,901,3.1063
545,720,3.0888
545,695,3.083
545,1070,3.0601
545,699,3.0334
545,1057,3.0141
545,1165,2.9891
545,956,2.7364
545,1210,2.4194
545,662,2.4085
545,1161,2.3771
285,470,14.3189
285,313,9.1987
285,704,7.5421
285,1354,7.5313
285,338,7.1299
285,717,6.4048
285,287,5.7576
285,494,5.403
285,343,4.9844
285,736,4.8048
285,768,4.7924
285,1377,4.5415
285,312,4.4252
285,1124,4.3408
285,442,4.22
285,363,4.1074
285,765,4.0988
285,942,3.9212
285,843,3.5357
285,1299,3.535
285,592,3.4452
285,640,3.4022
285,459,3.392
285,1218,3.2234
285,1035,3.2014
285,778,3.1504
285,1302,3.0991
285,539,3.0102
285,485,2.8938
285,842,2.8636
285,1301,2.8526
1040,1127,3.1779
1217,1288,1.6994
1111,1223,2.5753
1111,1125,2.147
1111,1345,2.108
1111,1210,1.9217
396,808,7.9901
396,819,6.3478
396,1150,4.5728
396,430,4.5581
396,1248,4.5389
396,1000,4.5138
396,633,4.4101
396,1131,4.3016
396,646,4.2045
396,1235,4.0808
396,845,4.0073
396,868,3.5973
396,1233,3.4285
396,1237,3.2902
396,840,3.0247
396,765,3.0157
396,736,2.992
396,1184,2.9509
396,434,2.9371
396,1228,2.8464
396,750,2.8056
961,1063,4.0008
961,1076,3.281
961,1255,3.0976
961,1062,2.9687
961,1017,2.4768
441,491,11.2461
441,528,10.5386
441,470,9.5906
441,671,7.5904
441,1345,7.3972
441,500,6.8533
441,1354,5.6149
441,1053,5.5871
441,1080,5.5724
441,676,5.2368
441,1051,4.5971
441,1302,4.3922
441,619,3.762
441,598,3.6506
441,1063,3.5322
441,1186,3.522
441,584,3.5008
441,1060,3.4544
1155,1184,1.6417
816,855,3.1612
816,1343,2.4264
816,1201,2.4212
816,1046,2.2325
1088,1119,3.7303
1088,1120,2.5931
1088,1343,2.5324
1088,1209,1.8029
1088,1245,1.3886
973,1036,7.9295
973,1254,2.8405
973,1026,2.6536
973,997,2.6216
973,1255,2.2033
98,233,47.6153
98,150,38.6616
98,401,21.5083
98,238,14.7281
98,108,12.5288
98,902,11.6941
98,356,10.2555
98,510,10.0671
98,668,9.757
98,624,9.2725
98,506,8.7093
98,1051,8.5801
98,357,8.3312
98,588,8.231
98,463,7.7406
98,302,7.6722
98,146,7.6184
98,234,7.5665
98,262,7.363
98,155,7.008
98,412,6.9394
98,253,6.8444
98,116,6.727
98,701,6.7131
98,274,6.3393
98,1183,6.2234
98,113,6.0516
98,679,6.0513
98,441,5.8991
98,242,5.8752
98,191,5.6704
98,548,5.6029
98,669,5.5912
98,466,5.2641
98,279,5.1454
98,1060,5.0675
98,435,4.9713
98,1117,4.9454
98,404,4.8694
98,446,4.5971
98,229,4.4601
1212,1225,1.9068
1212,1293,1.8963
1212,1238,1.6564
1212,1233,1.3692
653,1048,6.3556
653,755,5.1379
653,1051,4.7189
653,894,4.3512
653,723,3.6432
653,860,3.6329
653,1087,3.119
653,1273,3.0772
653,837,2.6305
653,813,2.5809
1321,1340,1.4276
1321,1348,1.3423
688,790,3.9533
688,919,2.7463
688,1063,2.706
688,1118,2.4955
688,824,2.2716
688,934,2.2619
688,703,2.2106
688,936,2.0802
688,1234,2.0482
688,1237,1.8155
549,578,2.9917
549,1035,2.9488
549,582,2.8083
549,1032,2.6247
549,574,2.4155
549,1006,2.3976
549,746,2.1863
549,631,1.7699
549,1351,1.7071
549,972,1.5918
549,888,1.5401
549,615,1.4904
549,832,1.476
549,1320,1.4067
549,1235,1.2842
549,1027,1.2796
346,641,17.6699
346,443,11.5473
346,959,11.4817
346,696,10.3269
346,663,8.1837
346,1052,7.6932
346,637,6.4444
346,470,6.3834
346,442,6.0778
346,1175,5.3792
346,1282,5.1932
346,1003,4.6045
346,509,4.2869
346,1022,4.219
346,410,3.8445
346,655,3.8189
346,358,3.8163
346,705,3.8152
346,976,3.6569
346,678,3.5402
346,737,3.3361
346,829,3.3354
130,355,13.2311
130,331,8.4178
130,184,8.2936
130,209,7.1431
130,141,5.9892
130,540,5.9522
130,759,5.9043
130,511,5.7744
130,556,5.6982
130,145,5.5557
130,572,5.3877
130,316,5.3176
130,271,5.0439
130,301,5.0423
130,542,4.7175
130,152,4.6775
130,354,4.6732
130,859,4.6681
130,837,4.6449
130,1045,4.6245
130,975,4.5023
130,749,4.4344
130,286,4.3827
130,1306,4.3823
130,289,4.3639
130,438,4.3165
130,170,4.162
130,273,4.1612
130,1341,4.1011
130,512,4.0707
130,708,4.0573
130,335,3.9661
130,1019,3.9483
130,330,3.937
130,221,3.9017
130,752,3.8531
130,158,3.8368
942,991,2.4226
942,1323,2.2389
942,983,1.78
942,962,1.713
942,1081,1.7102
942,1163,1.6114
942,952,1.5282
802,1190,5.4672
802,1117,4.0179
802,892,3.3773
802,1278,3.2849
802,827,3.1269
802,1091,3.0312
802,829,2.5824
802,1127,2.4616
802,988,2.3119
802,1147,2.2592
299,736,8.7674
299,713,4.857
299,820,3.9243
299,729,3.5087
299,412,3.2904
299,335,3.1238
299,494,2.858
299,818,2.7561
299,417,2.5078
299,911,2.4633
299,463,2.3571
299,1265,2.1837
299,760,2.1756
299,399,2.1351
299,533,2.0687
299,459,1.8806
299,1028,1.8642
299,894,1.8492
299,470,1.7604
299,602,1.7603
299,1088,1.6505
299,693,1.6163
299,521,1.6125
299,458,1.6033
466,557,9.0552
466,825,8.581
466,909,7.8025
466,534,7.3673
466,753,6.2849
466,958,6.195
466,497,5.5524
466,1333,5.5315
466,960,4.1719
466,915,4.1225
466,701,4.0629
466,582,3.868
466,496,3.7039
466,655,3.5649
466,1122,3.3726
466,715,3.1912
466,937,3.0814
466,515,3.0278
466,1310,2.9453
412,978,15.5436
412,506,6.6831
412,444,5.0704
412,482,4.8695
412,419,4.1322
412,623,3.7057
412,599,3.687
412,429,3.511
412,664,3.3743
412,787,3.2958
412,1145,3.256
412,711,3.1198
412,460,3.116
412,749,3.0097
412,578,2.962
412,684,2.9578
412,737,2.7847
412,1159,2.7068
24,105,33.5345
24,666,16.1189
24,698,13.1074
24,113,10.3664
24,116,9.3773
24,401,8.6906
24,562,8.6585
24,670,8.6478
24,950,8.267
24,798,7.8466
24,255,7.5088
24,432,7.4678
24,174,7.354
24,112,7.0689
24,510,6.9012
24,29,6.4672
24,737,5.9485
24,446,5.8001
24,237,5.694
24,156,5.6205
24,1308,5.6021
24,332,5.5545
24,292,5.471
24,267,5.2923
24,33,5.2617
24,158,5.2578
24,133,5.1333
24,40,5.1043
24,289,5.0879
24,36,5.0756
24,164,4.995
24,62,4.9579
24,143,4.898
24,766,4.8206
24,350,4.7746
24,846,4.729
24,246,4.7226
24,55,4.6888
24,342,4.6207
24,773,4.6109
24,73,4.5346
24,981,4.5338
24,803,4.4913
24,419,4.2943
24,1331,4.2222
24,28,4.2009
24,360,3.9461
24,530,3.8844
384,543,9.5308
384,1158,6.0542
384,762,6.0292
384,599,5.6962
384,901,5.5948
384,393,5.3227
384,386,5.263
384,411,4.4024
384,400,4.3372
384,470,4.0465
384,1264,3.9733
384,753,3.6054
384,552,3.2788
384,665,3.0979
384,510,2.894
384,727,2.8714
384,456,2.8621
384,836,2.6786
384,1060,2.6637
756,877,8.4264
756,905,7.9495
756,1152,4.9593
756,1019,4.8289
756,901,4.6289
756,1262,3.492
756,772,3.19
756,1049,2.9941
756,1077,2.8739
756,971,2.5586
78,244,22.6269
78,579,12.4665
78,649,11.3092
78,1109,9.2949
78,145,8.5144
78,84,7.3885
78,465,5.8816
78,759,5.3053
78,357,4.7729
78,504,4.5667
78,1177,3.5349
78,108,3.3237
78,665,3.2423
78,1097,3.2288
78,80,3.2049
78,397,3.0738
78,305,3.0301
78,921,2.8053
78,351,2.8046
78,391,2.7916
78,341,2.6755
78,345,2.6606
78,864,2.5768
78,383,2.5568
78,1006,2.5517
78,557,2.3585
78,359,2.3312
78,589,2.3283
78,644,2.2734
78,334,2.075
78,653,2.0684
78,1032,2.0486
78,143,2.0152
78,387,1.9649
78,131,1.9382
78,140,1.9328
78,88,1.9268
78,192,1.9194
78,687,1.9005
78,381,1.8246
78,1204,1.808
78,194,1.7836
873,1133,3.3987
873,1240,2.7143
873,1197,2.5709
873,1242,1.9296
873,1055,1.6881
873,1363,1.5579
873,1178,1.453
1205,1288,2.1839
1246,1341,1.9349
1246,1304,1.0454
1078,1203,2.7475
1078,1104,1.5567
1078,1114,1.5172
1200,1235,2.3618
1200,1259,1.45
917,980,2.5169
917,1083,2.1697
917,940,2.1618
496,1133,10.9677
496,732,9.9629
496,515,9.0876
496,1140,6.996
496,613,6.537
496,828,5.7579
496,693,5.2102
496,548,4.8143
496,1242,4.328
496,958,3.9111
496,553,3.6229
496,601,3.5941
496,1048,3.4964
496,746,3.3334
496,915,3.0144
496,1056,2.9886
496,572,2.8482
496,557,2.7731
496,837,2.7184
496,633,2.7045
496,1123,2.5675
496,1090,2.5101
813,1341,3.6474
813,1181,3.1638
813,1170,3.0701
813,1203,2.465
813,1021,1.6777
813,1127,1.5491
813,1077,1.4315
813,831,1.4017
597,831,6.5597
597,1229,3.4673
597,627,3.1376
597,706,2.7857
597,736,2.687
597,1263,2.6179
597,1110,2.6032
597,765,2.5384
597,848,2.4522
597,1219,2.3026
597,1034,2.2369
597,728,2.1373
597,828,2.1178
597,796,2.0686
597,1230,1.8901
597,1084,1.8739
597,1197,1.8609
597,1078,1.8225
1008,1116,2.9655
1008,1223,2.5649
1008,1236,2.4583
1008,1231,2.4494
1008,1034,2.2084
848,885,2.1381
848,899,1.862
848,905,1.8353
316,348,17.3806
316,732,8.3945
316,448,5.7124
316,1253,5.4303
316,512,5.1924
316,319,4.1234
316,366,4.0335
316,808,3.9945
316,621,3.9804
316,449,3.8444
316,404,3.7938
316,517,3.5995
316,719,3.295
316,679,3.2368
316,638,3.2277
316,485,3.1882
316,483,3.1332
316,540,3.0481
316,360,2.9938
85,512,10.1455
85,169,9.7959
85,314,8.4841
85,141,7.269
85,683,6.1267
85,285,5.2496
85,293,4.9584
85,640,4.8764
85,470,4.8607
85,117,4.8163
85,842,4.6984
85,134,4.6651
85,415,4.6321
85,613,4.2796
85,443,4.2733
85,126,4.2498
85,839,4.2459
85,592,4.2215
85,336,4.2209
85,587,4.1639
85,723,4.1265
85,629,4.0843
85,243,4.0825
85,193,4.019
85,696,3.9949
85,238,3.9947
85,97,3.8957
85,242,3.8635
85,377,3.8118
85,296,3.7941
85,828,3.7171
85,413,3.7141
85,248,3.7097
85,210,3.6939
85,252,3.6701
85,732,3.6599
85,676,3.6458
85,724,3.6208
85,873,3.5924
85,531,3.5853
85,805,3.5845
916,1329,1.7752
916,1056,1.7535
916,1317,1.7091
916,1011,1.6438
916,1111,1.5284
916,1047,1.4425
1057,1201,2.8079
1057,1226,2.0034
1057,1075,1.3311
1134,1232,3.868
1134,1248,1.9637
1356,1374,1.2877
745,824,3.1714
745,1010,2.6879
745,1141,2.6365
745,812,2.607
745,782,2.5795
745,1216,2.5525
745,1160,2.0712
1300,1329,1.7686
1142,1251,3.407
1142,1327,2.6742
1142,1380,1.7296
1142,1302,1.5751
1142,1338,1.4469
1143,1193,2.0832
1143,1289,1.3828
1048,1050,3.3406
1048,1144,2.3612
1048,1058,2.3388
1048,1285,2.0395
963,1068,2.6609
963,1039,1.7689
963,1079,1.7664
963,1278,1.6182
963,1195,1.612
963,983,1.5934
963,1234,1.4816
51,781,25.4324
51,227,17.9952
51,385,12.0898
51,401,11.4437
51,236,10.817
51,292,10.0425
51,981,9.437
51,1047,8.9686
51,116,8.6651
51,234,8.3076
51,506,8.0891
51,84,8.0713
51,86,7.3955
51,1214,7.1832
51,670,7.0688
51,341,7.0505
51,1276,7.0269
51,350,6.2797
51,61,6.2598
51,253,6.1095
51,494,6.0831
51,419,5.983
51,55,5.8909
51,1113,5.5641
51,136,5.477
51,817,5.3844
51,443,5.2424
51,999,5.1093
51,956,5.0844
51,153,5.0084
51,803,4.9029
51,1081,4.8594
51,72,4.8571
51,669,4.8415
51,611,4.8265
51,1018,4.8086
51,493,4.686
51,105,4.6149
51,413,4.6023
51,578,4.5515
51,343,4.4017
51,637,4.3315
51,752,4.2454
51,451,4.2358
51,323,4.1817
592,640,10.1378
592,748,2.546
592,793,2.2925
592,976,2.2189
592,1046,2.0344
592,860,2.0033
592,816,1.9016
592,755,1.8943
398,827,5.4434
398,576,4.8178
398,410,4.2576
398,993,3.6043
398,858,3.5684
398,1340,3.4257
398,740,3.2459
398,692,3.1247
398,445,3.074
398,577,2.8389
398,764,2.7535
398,826,2.7521
398,702,2.4597
398,1052,2.3864
398,508,2.2425
398,631,2.1777
398,537,2.1337
398,1361,2.1201
1018,1213,3.4863
